,date,store_name,city,county,category_name,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
498,2015-02-02,Hy-Vee Drugstore #5 / Cedar Rapids,CEDAR RAPIDS,Linn,IRISH WHISKIES,12.0,750.0,11.07,17.11,96.0,1642.56,72.0,19.02
499,2012-04-26,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,TRIPLE SEC,12.0,1000.0,2.21,3.31,72.0,238.32,72.0,19.02
500,2020-01-29,MAD Ave Quik Shop,Ottumwa,WAPELLO,Imported Distilled Spirit Specialty,12.0,1000.0,4.66,6.99,72.0,503.28,72.0,19.02
501,2015-11-11,Lot-A-Spirits,BETTENDORF,Scott,PEACH SCHNAPPS,12.0,1000.0,7.62,11.43,72.0,822.96,72.0,19.02
502,2013-07-30,Sam's Club 6344 / Windsor Heights,WINDSOR HEIGHTS,Polk,AMERICAN AMARETTO,12.0,1000.0,4.04,6.06,72.0,436.32,72.0,19.02
503,2014-02-20,Central City 2,DES MOINES,Polk,IRISH WHISKIES,12.0,1000.0,17.99,26.99,72.0,1943.28,72.0,19.02
504,2016-03-10,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,GRAPE SCHNAPPS,12.0,1000.0,7.87,11.81,72.0,850.32,72.0,19.02
505,"2018-08-08,""Charlie's Wine and Spirits,"",Sioux City,WOODBURY,Imported Distilled Spirit Specialty,12,1000,4.51,6.77,72,487.44,72.0,19.02",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2021-04-06,Hy-Vee Wine and Spirits / Le Mars,Le Mars,PLYMOUTH,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,72.0,524.16,72.0,19.02
507,2019-07-03,Hy-Vee Wine & Spirits #2 / Davenport,Davenport,SCOTT,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,72.0,524.16,72.0,19.02
508,2020-01-22,Lot-A-Spirits,Bettendorf,SCOTT,Triple Sec,12.0,1000.0,2.42,3.63,72.0,261.36,72.0,19.02
509,2018-06-20,Hy-Vee Wine & Spirits #2 / Davenport,Davenport,SCOTT,Triple Sec,12.0,1000.0,2.42,3.63,72.0,261.36,72.0,19.02
510,2017-08-02,AJ's Liquor III,Ames,STORY,Gold Rum,12.0,1000.0,4.42,6.63,72.0,477.36,72.0,19.02
511,2019-02-20,Fareway Stores #829 / Sioux City,Sioux City,WOODBURY,Aged Dark Rum,6.0,1750.0,15.0,22.5,48.0,1080.0,84.0,22.19
512,2019-08-05,Hy-Vee Food Store / Fleur / DSM,Des Moines,POLK,Gold Rum,6.0,1750.0,15.0,22.5,48.0,1080.0,84.0,22.19
513,2015-09-17,Central City 2,DES MOINES,Polk,TRIPLE SEC,12.0,1000.0,2.42,3.63,84.0,304.92,84.0,22.19
514,2017-01-30,Central City 2,Des Moines,POLK,Triple Sec,12.0,1000.0,2.42,3.63,84.0,304.92,84.0,22.19
515,2018-08-08,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.17,7.76,84.0,651.84,84.0,22.19
516,2014-11-20,Central City 2,DES MOINES,Polk,GRAPE SCHNAPPS,12.0,1000.0,7.62,11.43,84.0,960.12,84.0,22.19
517,2015-03-02,Hy-Vee Food Store / Fairfield,FAIRFIELD,Jefferson,WATERMELON SCHNAPPS,12.0,1000.0,7.62,11.43,84.0,960.12,84.0,22.19
518,2017-07-19,Benz Distributing,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,3.84,5.76,84.0,483.84,84.0,22.19
519,2017-02-16,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.51,6.77,84.0,568.68,84.0,22.19
520,2018-01-15,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.51,6.77,84.0,568.68,84.0,22.19
521,2012-10-11,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,GRAPE SCHNAPPS,12.0,1000.0,7.35,11.02,84.0,925.68,84.0,22.19
522,2016-03-10,Hy-Vee Food Store / Carroll,CARROLL,Carroll,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.92,7.38,84.0,619.92,84.0,22.19
523,2015-10-26,Central City 2,DES MOINES,Polk,IRISH WHISKIES,12.0,1000.0,18.49,27.74,84.0,2330.16,84.0,22.19
524,2015-08-20,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,IRISH WHISKIES,12.0,1000.0,18.49,27.74,84.0,2330.16,84.0,22.19
525,2020-12-09,Keokuk Spirits,Keokuk,LEE,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,96.0,720.0,96.0,25.36
526,2019-05-13,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,96.0,720.0,96.0,25.36
527,2019-07-17,Keokuk Spirits,Keokuk,LEE,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,96.0,720.0,96.0,25.36
528,2017-02-13,Benz Distributing,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,3.84,5.76,96.0,552.96,96.0,25.36
529,2012-03-22,Liquor Downtown / Iowa City,IOWA CITY,Johnson,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.76,96.0,648.96,96.0,25.36
530,2013-03-07,Lot-A-Spirits,BETTENDORF,Scott,PEACH SCHNAPPS,12.0,1000.0,7.62,11.43,96.0,1097.28,96.0,25.36
531,2013-08-06,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.75,7.13,96.0,684.48,96.0,25.36
532,2016-08-11,Hy-Vee #3 / BDI / Des Moines,Des Moines,Polk,PEACH SCHNAPPS,12.0,1000.0,7.87,11.81,96.0,1133.76,96.0,25.36
533,2019-05-22,Wines and Spirits,Washington,WASHINGTON,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,96.0,698.88,96.0,25.36
534,2014-02-20,Hy-Vee Food Store / Carroll,CARROLL,Carroll,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.76,7.14,96.0,685.44,96.0,25.36
535,2020-02-11,Costco Wholesale #788 / WDM,West Des Moines,Dallas,American Distilled Spirit Specialty,12.0,750.0,8.0,12.0,144.0,1728.0,108.0,28.53
536,2015-02-12,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,PEACH SCHNAPPS,12.0,1000.0,7.62,11.43,108.0,1234.44,108.0,28.53
537,2014-09-08,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,TRIPLE SEC,12.0,1000.0,2.13,3.2,120.0,384.0,120.0,31.7
538,2019-06-20,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,2.13,3.2,120.0,384.0,120.0,31.7
539,2019-02-13,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,120.0,900.0,120.0,31.7
540,2013-01-28,Benz Distributing,CEDAR RAPIDS,Linn,IRISH WHISKIES,12.0,1000.0,17.4,26.1,120.0,3132.0,120.0,31.7
541,2018-06-04,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Imported Distilled Spirit Specialty,12.0,1000.0,4.51,6.77,120.0,812.4,120.0,31.7
542,2013-09-03,Central City 2,DES MOINES,Polk,TRIPLE SEC,12.0,1000.0,2.21,3.31,120.0,397.2,120.0,31.7
543,2013-03-11,Central City 2,DES MOINES,Polk,TRIPLE SEC,12.0,1000.0,2.21,3.31,120.0,397.2,120.0,31.7
544,"2015-09-01,""Iowa Street Market, Inc."",DUBUQUE,Dubuque,DISTILLED SPIRITS SPECIALTY,12,1000,4.66,6.99,120,838.8,120.0,31.7",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2013-03-25,Sam's Club 6568 / Ames,AMES,Story,APPLE SCHNAPPS,12.0,1000.0,7.62,11.43,120.0,1371.6,120.0,31.7
546,2015-02-11,Sam's Club 6432 / Sioux City,SIOUX CITY,Woodbury,COFFEE LIQUEURS,12.0,1000.0,15.24,22.86,120.0,2743.2,120.0,31.7
547,2014-06-26,Hy-Vee Wine and Spirits / Iowa City,IOWA CITY,Johnson,IRISH WHISKIES,12.0,1000.0,18.49,27.74,120.0,3328.8,120.0,31.7
548,2015-06-25,Central City 2,DES MOINES,Polk,IRISH WHISKIES,12.0,1000.0,18.49,27.74,120.0,3328.8,120.0,31.7
549,2020-10-19,Hy-Vee #3 / BDI / Des Moines,Des Moines,POLK,Triple Sec,12.0,1000.0,2.42,3.63,120.0,435.6,120.0,31.7
550,2018-09-17,Central City 2,Des Moines,POLK,Triple Sec,12.0,1000.0,2.42,3.63,120.0,435.6,120.0,31.7
551,2018-01-11,Central City 2,Des Moines,POLK,Triple Sec,12.0,1000.0,2.42,3.63,120.0,435.6,120.0,31.7
552,2017-02-02,Central City 2,Des Moines,POLK,Triple Sec,12.0,1000.0,2.42,3.63,120.0,435.6,120.0,31.7
553,2012-01-05,Liquor Downtown / Iowa City,IOWA CITY,Johnson,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.76,120.0,811.2,120.0,31.7
554,2021-04-19,Benz Distributing,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,3.84,5.76,120.0,691.2,120.0,31.7
555,2019-02-20,Benz Distributing,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,3.84,5.76,120.0,691.2,120.0,31.7
556,2020-02-10,Benz Distributing,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,3.84,5.76,120.0,691.2,120.0,31.7
557,2014-10-02,Hy-Vee Food Store / Carroll,CARROLL,Carroll,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.92,7.38,120.0,885.6,120.0,31.7
558,2017-02-06,Benz Distributing,Cedar Rapids,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.17,7.76,120.0,885.6,120.0,31.7
559,"2016-08-16,""Iowa Street Market, Inc."",Dubuque,Dubuque,IRISH WHISKIES,12,1000,18.98,28.47,120,3416.4,120.0,31.7",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2012-05-02,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,TRIPLE SEC,12.0,1000.0,3.75,5.62,144.0,809.28,144.0,38.04
561,2013-11-20,Sam's Club 6568 / Ames,AMES,Story,PEACH SCHNAPPS,12.0,1000.0,7.62,11.43,144.0,1645.92,144.0,38.04
562,2014-10-23,Hy-Vee Food Store / Fleur / DSM,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,800.0,11.99,17.99,180.0,3238.2,144.0,38.04
563,2016-08-24,Sam's Club 6432 / Sioux City,Sioux City,Woodbury,APPLE SCHNAPPS,12.0,1000.0,7.87,11.81,144.0,1700.64,144.0,38.04
564,2019-05-23,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,2.13,3.2,144.0,460.8,144.0,38.04
565,2020-04-29,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,Triple Sec,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
566,2020-02-06,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
567,2017-08-03,Sam's Club 8238 / Davenport,Davenport,SCOTT,Triple Sec,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
568,2018-06-20,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,Triple Sec,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
569,2015-03-09,Sam's Club 6514 / Waterloo,WATERLOO,Black Hawk,TRIPLE SEC,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
570,2019-07-24,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,Triple Sec,12.0,1000.0,2.42,3.63,144.0,522.72,144.0,38.04
571,2013-10-08,Sam's Club 6344 / Windsor Heights,WINDSOR HEIGHTS,Polk,TRIPLE SEC,12.0,1000.0,2.21,3.31,168.0,556.08,168.0,44.38
572,2014-06-16,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.76,7.14,216.0,1542.24,216.0,57.06
573,2013-07-23,Sam's Club 6344 / Windsor Heights,WINDSOR HEIGHTS,Polk,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.75,7.13,216.0,1540.08,216.0,57.06
574,2013-10-28,Costco Wholesale #788,WEST DES MOINES,Dallas,100 PROOF VODKA,12.0,1000.0,4.13,6.2,240.0,1488.0,240.0,63.4
575,2012-06-12,Sid's Beverage Shop,DUBUQUE,Dubuque,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.16,6.24,240.0,1497.6,240.0,63.4
576,2014-04-24,Central City 2,DES MOINES,Polk,IRISH WHISKIES,12.0,1000.0,17.99,26.99,240.0,6477.6,240.0,63.4
577,2016-03-10,Wilkie Liquors,MOUNT VERNON,Linn,TRIPLE SEC,12.0,1000.0,3.84,5.76,240.0,1382.4,240.0,63.4
578,2014-11-20,Wilkie Liquors,MT VERNON,Linn,TRIPLE SEC,12.0,1000.0,3.84,5.76,240.0,1382.4,240.0,63.4
579,"2019-02-18,""Giggle Juice Liquor Station, LLC"",Anamosa,JONES,Imported Distilled Spirit Specialty,12,1000,4.85,7.28,240,1747.2,240.0,63.4",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2019-07-11,Wilkie Liquors,Mount Vernon,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.0,7.5,480.0,3600.0,480.0,126.8
581,2014-08-26,Sam's Club 6344 / Windsor Heights,WINDSOR HEIGHTS,Polk,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.77,480.0,3249.6,480.0,126.8
582,2018-06-07,Wilkie Liquors,Mount Vernon,LINN,Imported Distilled Spirit Specialty,12.0,1000.0,5.17,7.76,480.0,3724.8,480.0,126.8
583,2016-03-09,Sam's Club 8238 / Davenport,DAVENPORT,Scott,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.77,768.0,5199.36,768.0,202.88
584,2020-01-14,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,768.0,5591.04,768.0,202.88
585,2019-06-12,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,768.0,5591.04,768.0,202.88
586,2019-02-28,Sam's Club 8238 / Davenport,Davenport,SCOTT,Imported Distilled Spirit Specialty,12.0,1000.0,4.85,7.28,768.0,5591.04,768.0,202.88
587,2019-08-02,Hy-Vee Food Store / Chariton,Chariton,LUCAS,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,5.0,65.65,0.25,0.06
588,2020-08-04,Costco Wholesale #1325 / Davenport,Davenport,SCOTT,Straight Rye Whiskies,6.0,750.0,18.09,27.14,102.0,2768.28,76.5,20.2
589,2013-08-05,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,150.0,4069.5,112.5,29.72
590,2015-02-24,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,Pottawattamie,IRISH WHISKIES,12.0,750.0,14.49,21.74,300.0,6522.0,225.0,59.44
591,"2020-10-15,""Green Frog Distillery, LLC"",Keokuk,LEE,Temporary &  Specialty Packages,6,750,15.0,22.5,54,1215.0,40.5,10.69",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2020-10-21,Super Saver Iv,Council Bluffs,POTTAWATTA,Gold Rum,6.0,1750.0,7.5,11.25,30.0,337.5,52.5,13.86
593,2019-08-06,Hy-Vee Wine and Spirits / Waterloo,Waterloo,BLACK HAWK,Gold Rum,6.0,1750.0,15.0,22.5,30.0,675.0,52.5,13.86
594,2019-05-10,Fareway Stores #983 / Grimes,Grimes,POLK,Gold Rum,6.0,1750.0,15.0,22.5,30.0,675.0,52.5,13.86
595,2017-02-06,Bernie's Booze LLC,Rock Valley,SIOUX,Special Order Items,6.0,1750.0,9.31,13.97,30.0,419.1,52.5,13.87
596,2014-08-29,Fareway Stores #975 / SE 22nd / DSM,DES MOINES,Polk,100 PROOF VODKA,6.0,1750.0,7.47,11.21,30.0,336.3,52.5,13.87
597,2015-11-10,Liquor and Tobacco Outlet /,WAVERLY,Bremer,100 PROOF VODKA,6.0,1750.0,7.47,11.21,30.0,336.3,52.5,13.87
598,2012-10-05,Hy-Vee Food Store #1 / Cedar Rapids,CEDAR RAPIDS,Linn,COFFEE LIQUEURS,12.0,750.0,10.5,16.49,108.0,1780.92,81.0,21.4
599,2014-11-06,Wal-Mart 0753 / Cedar Fall,CEDAR FALLS,Black Hawk,DECANTERS & SPECIALTY PACKAGES,12.0,750.0,12.05,18.08,108.0,1952.64,81.0,21.4
600,2020-02-04,Costco Wholesale #788 / WDM,West Des Moines,Dallas,Single Malt Scotch,12.0,750.0,24.48,36.72,108.0,3965.76,81.0,21.39
601,2019-07-10,Hy-Vee  #2 / Ames,Ames,STORY,Gold Rum,6.0,1750.0,15.0,22.5,60.0,1350.0,105.0,27.73
602,2014-05-28,Wal-Mart 1621 / Centerville,CENTERVILLE,Appanoose,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,14.75,22.13,60.0,1327.8,117.0,30.91
603,2014-02-13,Costco Wholesale #1111 / Coralville,CORALVILLE,Johnson,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,156.0,4233.84,117.0,30.91
604,2018-06-27,Okoboji Avenue Liquor,Milford,DICKINSON,Gold Rum,12.0,750.0,4.0,6.0,216.0,1296.0,162.0,42.8
605,2017-08-15,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,Triple Sec,12.0,1000.0,2.13,3.2,276.0,883.2,276.0,72.91
606,2014-02-24,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,DISTILLED SPIRITS SPECIALTY,12.0,1000.0,4.51,6.76,276.0,1865.76,276.0,72.91
607,2015-05-22,Sam's Club 8162 / Cedar Rapids,CEDAR RAPIDS,Linn,TRIPLE SEC,12.0,1000.0,2.13,3.2,324.0,1036.8,324.0,85.59
608,2020-11-24,Hy-Vee #2 / Coralville,Coralville,JOHNSON,Temporary &  Specialty Packages,6.0,1750.0,18.0,27.0,240.0,6480.0,420.0,110.95
609,2021-04-08,Wilkie Liquors,Mount Vernon,LINN,Triple Sec,12.0,1000.0,3.84,5.76,420.0,2419.2,420.0,110.95
610,2014-01-30,Wilkie Liquors,MT VERNON,Linn,TRIPLE SEC,12.0,1000.0,3.75,5.62,420.0,2360.4,420.0,110.95
611,2018-06-26,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,Gold Rum,6.0,1750.0,15.0,22.5,42.0,945.0,73.5,19.42
612,2012-08-13,Hy-Vee Wine and Spirits / Boone,BOONE,Boone,100 PROOF VODKA,6.0,1750.0,7.46,11.19,42.0,469.98,73.5,19.42
613,2015-06-11,Fareway Stores #491 / Mason City,MASON CITY,Cerro Gordo,100 PROOF VODKA,6.0,1750.0,7.47,11.21,150.0,1681.5,262.5,69.35
614,2017-02-21,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,Special Order Items,12.0,750.0,12.98,19.47,11.0,214.17,8.25,2.18
615,2017-02-21,Hy-Vee #2 / Ankeny,Ankeny,Polk,Special Order Items,12.0,750.0,12.98,19.47,11.0,214.17,8.25,2.18
616,2019-05-22,Hy-Vee Food Store / Keokuk,Keokuk,LEE,Corn Whiskies,6.0,750.0,15.0,22.5,30.0,675.0,22.5,5.94
617,2014-05-12,Wal-Mart 1528 / Cedar Rapids,CEDAR RAPIDS,Linn,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,10.0,15.0,30.0,450.0,22.5,5.94
618,2021-04-15,Hy-Vee Food Store #3 / Waterloo,Waterloo,BLACK HAWK,Straight Rye Whiskies,6.0,750.0,40.0,60.0,30.0,1800.0,22.5,5.94
619,2012-10-10,Wal-Mart 1621 / Centerville,CENTERVILLE,Appanoose,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,13.0,19.5,30.0,585.0,22.5,5.94
620,2014-12-10,Wal-Mart 2004 / Dubuque,DUBUQUE,Dubuque,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,12.5,18.75,30.0,562.5,22.5,5.94
621,2015-10-13,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,12.5,18.75,30.0,562.5,22.5,5.94
622,2020-10-13,Costco Wholesale #788 / WDM,West Des Moines,Dallas,Straight Rye Whiskies,6.0,750.0,25.0,37.5,30.0,1125.0,22.5,5.94
623,2013-01-09,Hy-Vee Wine and Spirits / Washington,WASHINGTON,Washington,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
624,2012-11-12,Wal-Mart 1435 / Creston,CRESTON,Union,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
625,2012-10-17,Hy-Vee Food Store / Spencer,SPENCER,Clay,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
626,2012-10-09,Kum & Go #53 / Iowa City,IOWA CITY,Johnson,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
627,2012-10-11,Hy-Vee Food Store #5 / Cedar Rapids,CEDAR RAPIDS,Linn,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
628,2012-10-17,KUM & GO #80 / RIVERSIDE,RIVERSIDE,Washington,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
629,2012-11-17,Hy-Vee #3 Food and Drugstore,DAVENPORT,Scott,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
630,2012-12-11,Fareway Stores #998 / Muscatine,MUSCATINE,Muscatine,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
631,2012-10-09,Kum & Go #215  Ames,AMES,Story,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
632,2012-10-11,Hy-Vee Food and Drug / Grand / WDM,WEST DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
633,2012-12-18,Hy-Vee Food Store / Indianola,INDIANOLA,Warren,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
634,2012-10-10,H and A Mini Mart / Phillips 66,DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
635,2012-12-12,Dahl's / Clive,CLIVE,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
636,2012-11-14,Kum & Go #28 / Norwalk,NORWALK,Warren,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
637,2013-01-07,Wal-Mart 4606 / Osceola,OSCEOLA,Clarke,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
638,2012-11-16,Fareway Stores #719 / Le Mars,LE MARS,Plymouth,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
639,2012-11-08,Hy-Vee Food Store / Marion,MARION,Linn,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
640,2012-11-08,Kum & Go #2093 / Adel,ADEL,Dallas,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
641,2012-10-23,Fareway Stores #561 / Waverly,WAVERLY,Bremer,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
642,2012-10-23,Dahl's / Ingersoll,DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
643,2012-10-10,Food Land Super Markets / Missouri V,MISSOURI VALLEY,Harrison,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
644,2012-11-29,Cyclone Liquors,AMES,Story,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
645,2012-10-16,Indy 66 #928 / Indianola,INDIANOLA,Warren,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
646,2012-11-06,Wal-Mart 2004 / Dubuque,DUBUQUE,Dubuque,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
647,2012-11-13,Hy-Vee Wine & Spirits / Muscatine,MUSCATINE,Muscatine,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
648,2012-12-24,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,Scott,STRAIGHT RYE WHISKIES,6.0,750.0,18.08,27.13,30.0,813.9,22.5,5.94
649,2016-08-18,Hy-Vee / Urbandale,Urbandale,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,10.49,15.74,30.0,472.2,22.5,5.94
650,2012-10-10,Wal-Mart 0753 / Cedar Fall,CEDAR FALLS,Black Hawk,Unknown,6.0,750.0,7.69,11.54,30.0,346.2,22.5,5.94
651,2017-07-27,Cedar Ridge Vineyards,Swisher,JOHNSON,Unknown,6.0,750.0,25.47,38.21,30.0,1146.3,22.5,5.94
652,2013-10-11,Wal-Mart 1491 / Indianola,INDIANOLA,Warren,DECANTERS & SPECIALTY PACKAGES,6.0,750.0,13.54,20.31,30.0,609.3,22.5,5.94
653,2013-12-30,Sam's Club 8238 / Davenport,DAVENPORT,Scott,DISTILLED SPIRITS SPECIALTY,6.0,750.0,10.42,15.63,30.0,468.9,22.5,5.94
654,2014-12-22,Hy-Vee / Urbandale,URBANDALE,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,19.67,29.51,30.0,885.3,22.5,5.94
655,2013-11-13,Hy-Vee #3 Food and Drugstore,DAVENPORT,Scott,STRAIGHT RYE WHISKIES,6.0,750.0,19.17,28.76,30.0,862.8,22.5,5.94
656,2020-11-30,Central City 2,Des Moines,POLK,Straight Rye Whiskies,6.0,750.0,18.09,27.14,30.0,814.2,22.5,5.94
657,2014-02-13,Hy-Vee #3 / BDI / Des Moines,DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,30.0,814.2,22.5,5.94
658,2015-11-12,Ingersoll Liquor and Beverage,DES MOINES,Polk,STRAIGHT RYE WHISKIES,6.0,750.0,18.09,27.14,30.0,814.2,22.5,5.94
659,2017-12-28,Hy-Vee / Waukee,Waukee,DALLAS,Unknown,6.0,750.0,20.99,31.49,30.0,944.7,22.5,5.94
660,2020-12-09,Hy-Vee  #2 / Ames,Ames,STORY,Straight Rye Whiskies,6.0,750.0,22.49,33.74,30.0,1012.2,22.5,5.94
