store_number,store_name,zip_code,address,store_location,etl_date
5514,JOHNCY'S LIQUOR STORE,52317,585 HWY 965 STE D & E,POINT(-91.60764 41.73807),2025-02-25T12:40:58.468704
5515,FINE LIQUOR & TOBACCO,525010,821 ALBIA RD STE B,POINT(-92.433678 41.008494),2025-02-25T12:40:58.468704
5516,QUIK N HANDI III,50650,710 WASHBURN AVE,POINT(-91.647575 42.600544),2025-02-25T12:40:58.468704
5517,MEPO FOODS / MEDIAPOLIS,52637,111 WAPELLO ST N,POINT(-91.170863989 41.008547997),2025-02-25T12:40:58.468704
5518,FARM FRESH FOODTOWN & LIQUOR,51050,306 S WASHINGTON ST,POINT(-95.973352 42.813338),2025-02-25T12:40:58.468704
5519,CASEY'S GENERAL STORE #3648 / AKRON,510010,80 SOUTH ST,POINT(-96.563289983 42.822745979),2025-02-25T12:40:58.468704
5520,RIVERSIDE TRAVEL MART,523270,3070 HWY 22 E,POINT(-91.546885 41.488516),2025-02-25T12:40:58.468704
5521,CASEY'S GENERAL STORE #3640 / WAUKEE,502630,870 NE ALICE'S RD,POINT(-93.85354499 41.628731006),2025-02-25T12:40:58.468704
5522,CASEY'S GENERAL STORE #3653 / GREENE,506360,209 W SOUTH ST,POINT(-92.812456038 42.890367989),2025-02-25T12:40:58.468704
5524,EAST SIDE LIQUOR & GROCERY,501580,1116 E NEVADA ST,POINT(-92.893113 42.044345),2025-02-25T12:40:58.468704
5525,HOP N SHOP / CLINTON,527320,716 S 4TH ST,POINT(-90.193204 41.838281),2025-02-25T12:40:58.468704
5526,RANDALL'S STOP N SHOP,50643,320 5TH ST,POINT(-92.45478 42.40654),2025-02-25T12:40:58.468704
5527,LIQUOR DOWNTOWN,522400,315 S GILBERT ST,POINT(-91.530181 41.657654),2025-02-25T12:40:58.468704
5528,NEW STAR / WATERLOO,507020,315 FLETCHER AVE,POINT(-92.367142 42.489119),2025-02-25T12:40:58.468704
5529,BIG 10 MART,520010,2100 JFK RD,,2025-02-25T12:40:58.468704
5530,YESWAY #1148 / MARSHALLTOWN,501580,1701 IOWA AVE E,POINT(-92.885541 42.00685),2025-02-25T12:40:58.468704
5531,MCDERMOTT OIL CO,520330,1501 1ST AVE E,POINT(-90.994361 42.306432),2025-02-25T12:40:58.468704
5532,THE FOOD CENTER,504720,215 W 4TH ST,POINT(-92.9208430149999 43.378789995),2025-02-25T12:40:58.468704
5533,FAREWAY STORES #183 / FLEUR,503210,4313 FLEUR DR,POINT(-93.644925 41.545235),2025-02-25T12:40:58.468704
5534,CASEY'S GENERAL STORE #3674 / SIOUX CITY,511060,4727 SOUTHERN HILLS DR,POINT(-96.345482 42.440402),2025-02-25T12:40:58.468704
5535,CASEY'S GENERAL STORE #2097 / INDIANOLA,50125,1006 W 2ND AVE,POINT(-93.57463 41.35776),2025-02-25T12:40:58.468704
5536,THE FILLING STATION / AMES,500100,2400 UNIVERSITY BLVD,POINT(-93.639358 42.000718),2025-02-25T12:40:58.468704
5537,PRONTO MARKET / SUMNER,50674,117 W 1ST ST,POINT(-92.09879 42.84746),2025-02-25T12:40:58.468704
5538,CASEY'S GENERAL STORE #2490 / STORY CITY,502480,1625 E BROAD ST,POINT(-93.574332983 42.18836499),2025-02-25T12:40:58.468704
5539,CASEY'S GENERAL STORE #1901 / DES MOINES,503130,2541 NW 66TH AVE,POINT(-93.653318 41.680398),2025-02-25T12:40:58.468704
5540,CASEY'S GENERAL STORE #2447 / SERGEANT BLUFF,510540,111 GAUL DR,POINT(-96.35254396 42.39899702),2025-02-25T12:40:58.468704
5541,CASEY'S GENERAL STORE #2550 / OSCEOLA,502130,1706 JEFFREY'S DR. PO BOX 466,POINT(-93.789314969 41.027104985),2025-02-25T12:40:58.468704
5542,CASEY'S GENERAL STORE #2578 / MAQUOKETA,520600,801 E PLATT,POINT(-90.656672032 42.068937999),2025-02-25T12:40:58.468704
5543,CASEY'S GENERAL STORE #2541 / BEDFORD,50833,608 MADISON,POINT(-94.721407 40.66762),2025-02-25T12:40:58.468704
5544,CASEY'S GENERAL STORE #2834 / LENOX,508510,501 N BROOKS ST,POINT(-94.565972981 40.88586099),2025-02-25T12:40:58.468704
5545,CASEY'S GENERAL STORE #91 / DALLAS CENTER,50063,1202 SUGAR GROVE AVE,POINT(-93.95895 41.68824),2025-02-25T12:40:58.468704
5546,CASEY'S GENERAL STORE #2341 / NEWTON,50208,3104 1ST AVE E,POINT(-93.013639 41.699186),2025-02-25T12:40:58.468704
5547,CASEY'S GENERAL STORE #3024 / MEDIAPOLIS,526370,208 WAPPELLO ST,POINT(-91.17003 41.0068),2025-02-25T12:40:58.468704
5548,CASEY'S GENERAL STORE #2628 / LAKE CITY,514490,1001 W MAIN ST,POINT(-94.744320016 42.266951996),2025-02-25T12:40:58.468704
5549,CASEY'S GENERAL STORE #2515 / DAYTON,505300,307 3RD ST NW,POINT(-94.07243 42.26452),2025-02-25T12:40:58.468704
5550,CASEY'S GENERAL STORE #2764 / HIAWATHA,522330,780 N CENTER POINT RD,POINT(-91.68187 42.04626),2025-02-25T12:40:58.468704
5551,CASEY'S GENERAL STORE #2769 / WILLIAMSBURG,523610,130 W EVANS ST,POINT(-92.009121 41.689477),2025-02-25T12:40:58.468704
5552,CASEY'S GENERAL STORE #2905 / AMES,500100,3612 STANGE RD,POINT(-93.644085002 42.056638981),2025-02-25T12:40:58.468704
5553,CASEY'S GENERAL STORE #2222 / CLINTON,527320,1107 13TH AVE N,POINT(-90.211856 41.85933),2025-02-25T12:40:58.468704
5554,BLAIRSTOWN QUICK STOP,522090,321 LOCUST ST NW,POINT(-92.084442 41.909447),2025-02-25T12:40:58.468704
5555,SUB EXPRESS & GAS,52804,4307 W LOCUST ST,POINT(-90.63733 41.53816),2025-02-25T12:40:58.468704
5556,CASEY'S GENERAL STORE #2891 / FORT DODGE,505010,235 AVE O,POINT(-94.20311 42.48687),2025-02-25T12:40:58.468704
5557,CASEY'S GENERAL STORE #2014 / FORT DODGE,505010,2206 2ND AVE N,POINT(-94.167532 42.508417),2025-02-25T12:40:58.468704
5558,CASEY'S GENERAL STORE #1280 / FORT DODGE,505010,1133 S 22ND ST,POINT(-94.167864 42.49188),2025-02-25T12:40:58.468704
5559,W-MART,52803,1205 & 1207 E LOCUST ST,POINT(-90.557921 41.5383),2025-02-25T12:40:58.468704
5560,MARION FOOD MARKET,523020,5005 10TH AVE,POINT(-91.556346 42.035703),2025-02-25T12:40:58.468704
5561,CASEY'S GENERAL STORE #32 / MADRID,501560,117 N KENNEDY AVE,POINT(-93.815178002 41.877629986),2025-02-25T12:40:58.468704
5562,CASEY'S GENERAL STORE #2553 / REDFIELD,502330,425 2ND ST.,POINT(-94.196770012 41.58393099),2025-02-25T12:40:58.468704
5563,CASEY'S GENERAL STORE #3082 / CARROLL,51401,510 E HWY 30,POINT(-94.86043 42.06403),2025-02-25T12:40:58.468704
5564,CASEY'S GENERAL STORE #2785 / ANKENY,500230,1602 W 1ST ST,POINT(-93.621965 41.731846),2025-02-25T12:40:58.468704
5565,CASEY'S GENERAL STORE #2689 / ANKENY,500230,1310 NW 18TH ST,POINT(-93.616799 41.746362),2025-02-25T12:40:58.468704
5566,EAST END LIQUOR & TOBACCO,503170,3804 HUBBELL AVE,POINT(-93.541351 41.630849),2025-02-25T12:40:58.468704
5567,KUM & GO #3504 / IOWA CITY,522400,1310 S GILBERT ST,POINT(-91.5317185 41.646137746),2025-02-25T12:40:58.468704
5568,CASEY'S GENERAL STORE #2478 / NEW SHARON,50207,205 S MAIN ST,POINT(-92.651882997 41.46826102),2025-02-25T12:40:58.468704
5569,CASEY'S GENERAL STORE #2765 / CEDAR RAPIDS,524020,5050 NORTHLAND AVE NE,POINT(-91.632392868 42.028481612),2025-02-25T12:40:58.468704
5570,CASEY'S GENERAL STORE #2776 / CEDAR RAPIDS,524050,701 ELLIS BLVD NW,POINT(-91.681965 41.979335),2025-02-25T12:40:58.468704
5571,CASEY'S GENERAL STORE #2782 / CEDAR RAPIDS,524020,1495 BLAIRS FERRY RD NE,POINT(-91.657807804 42.0347971250001),2025-02-25T12:40:58.468704
5572,CASEY'S GENERAL STORE #2790 / CEDAR RAPIDS,524020,588 BOYSON RD NE #110,POINT(-91.641652608 42.047272372),2025-02-25T12:40:58.468704
5573,CASEY'S GENERAL STORE #2768 / CEDAR RAPIDS,524020,1201 1ST AVE SE,POINT(-91.657239009 41.984725353),2025-02-25T12:40:58.468704
5574,CASEY'S GENERAL STORE #2760 / MARION,523020,975 S 11TH ST,POINT(-91.598165 42.020927),2025-02-25T12:40:58.468704
5575,CASEY'S GENERAL STORE #2919 / MARION,52302,340 MARION BLVD,POINT(-91.61354 42.03005),2025-02-25T12:40:58.468704
5576,CASEY'S GENERAL STORE #3449 / WAPELLO,52653,13410 IA HWY 78,POINT(-91.185031 41.087806),2025-02-25T12:40:58.468704
5577,RUSH STOP,506160,609 S MAIN ST,POINT(-92.682538 43.061014),2025-02-25T12:40:58.468704
5578,WHITE OAK STATION #82 / NEVADA,50201,136 LINCOLN HWY,POINT(-93.458003 42.022725),2025-02-25T12:40:58.468704
5579,WHITE OAK STATION #83 / CASEY,50048,501 MCPHERSON ST,POINT(-94.51928 41.505247),2025-02-25T12:40:58.468704
5580,CASEY'S GENERAL STORE #2 / BOONE,500360,114 MAMIE EISENHOWER,POINT(-93.891725984 42.059138004),2025-02-25T12:40:58.468704
5581,CASEY'S GENERAL STORE #2488 / N ENGLISH,523160,504 S MAIN ST,POINT(-92.076463 41.51122),2025-02-25T12:40:58.468704
5582,CASEY'S GENERAL STORE #1398 / ROLAND,502360,201 E MAPLE,POINT(-93.500044008 42.166567013),2025-02-25T12:40:58.468704
5583,CASEY'S GENERAL STORE #2498 / WAPELLO,526530,710 HWY 61 N,POINT(-91.195863 41.185676),2025-02-25T12:40:58.468704
5584,WHITE OAK STATION #80 / WAPELLO,52653,303 US HWY 61 N,POINT(-91.195261 41.181263),2025-02-25T12:40:58.468704
5585,CASEY'S GENERAL STORE #2544 / NEW LONDON,526450,710 S PINE ST,POINT(-91.412595981 40.915902988),2025-02-25T12:40:58.468704
5586,WHITE OAK STATION #86 / HOSPERS,51238,107 HOSPERS DR S,POINT(-95.907128 43.072147),2025-02-25T12:40:58.468704
5587,WHITE OAK STATION #79 / MUSCATINE,527610,709 GRANDVIEW AVE,POINT(-91.063509 41.408932),2025-02-25T12:40:58.468704
5588,CASEY'S GENERAL STORE #2533 / MARENGO,523010,2157 HWY 6 TRAIL,POINT(-92.073619 41.789557),2025-02-25T12:40:58.468704
5589,BEECHER LIQUOR / DUBUQUE,52001,2013 CENTRAL AVE,POINT(-90.670151 42.5116),2025-02-25T12:40:58.468704
5590,CASEY'S GENERAL STORE #1941 / ANKENY,500210,1010 SE ORALABOR RD,POINT(-93.582052967 41.703546993),2025-02-25T12:40:58.468704
5591,CASEY'S GENERAL STORE #1682 / OSKALOOSA,525770,1310 A AVE WEST,POINT(-92.659667 41.296201),2025-02-25T12:40:58.468704
5592,HUBERS STORE,52144,101 MAIN STREET,POINT(-91.932448 43.14339),2025-02-25T12:40:58.468704
5593,GRANDVIEW MART,52761,714 GRANDVIEW AVE,POINT(-91.06337 41.40905),2025-02-25T12:40:58.468704
5594,DEPOT NORWAY,523180,117 E RAILROAD ST,POINT(-91.92015098 41.902567992),2025-02-25T12:40:58.468704
5595,GIT-N-GO #47 / ALTOONA,500090,101 8TH ST W,POINT(-93.464905 41.64404),2025-02-25T12:40:58.468704
5596,PIRILLO BEVERAGE,506620,1011 S FREDERICK,POINT(-91.913571 42.663529),2025-02-25T12:40:58.468704
5597,LIQUOR TOBACCO & GAS,520010,1401 CENTRAL AVE,POINT(-90.66784 42.50649),2025-02-25T12:40:58.468704
5598,LIQUOR TOBACCO & GROCERY,520010,1998 JACKSON ST,POINT(-90.668277 42.511477),2025-02-25T12:40:58.468704
5599,KWIK STOP 4,507030,515 BROADWAY ST,POINT(-92.345106 42.510792),2025-02-25T12:40:58.468704
5600,H & A MINI MART,503140,145 UNIVERSITY AVE,POINT(-93.619242969 41.600726019),2025-02-25T12:40:58.468704
5601,CASEY'S GENERAL STORE #1889 / MONTICELLO,523100,627 S MAIN ST,POINT(-91.186135 42.232296),2025-02-25T12:40:58.468704
5602,CASEY'S GENERAL STORE #2585 / DYERSVILLE,52040,1402 9TH ST SE,POINT(-91.11427 42.47368),2025-02-25T12:40:58.468704
5603,CASEY'S GENERAL STORE #2480 / CHARLES CITY,506160,1105 BLUNT PKWY,POINT(-92.673217 43.066759),2025-02-25T12:40:58.468704
5604,CASEY'S GENERAL STORE #1599 / MT VERNON,523140,323 HWY 30 W,POINT(-91.424811 41.916229),2025-02-25T12:40:58.468704
5605,CASEY'S GENERAL STORE #1416 / NEW HAMPTON,506590,615 N LINN AVE,POINT(-92.317835 43.065235),2025-02-25T12:40:58.468704
5606,SA TOBACCO LIQUOR MART,527320,320 N 4TH ST,POINT(-90.193275 41.848124),2025-02-25T12:40:58.468704
5607,CASEY'S GENERAL STORE #3294 / URBANA,52345,5350 31ST AVE,POINT(-91.890859 42.246496),2025-02-25T12:40:58.468704
5608,CASEY'S GENERAL STORE #2634 / EDGEWOOD,520420,200 W UNION ST,POINT(-91.402682034 42.644167017),2025-02-25T12:40:58.468704
5609,CASEY'S GENERAL STORE #2682 / OELWEIN,506620,105 1ST AVE SE,POINT(-91.911999 42.676653),2025-02-25T12:40:58.468704
5610,CASEY'S GENERAL STORE #2690 / ANAMOSA,522050,500 E MAIN ST,POINT(-91.280185967 42.10851898),2025-02-25T12:40:58.468704
5611,CASEY'S GENERAL STORE #2908 / ANAMOSA,522050,1752 HWY 64 E,POINT(-91.263728 42.102923),2025-02-25T12:40:58.468704
5612,CASEY'S GENERAL STORE #66 / LAPORTE CITY,506510,402 HWY 218 N,POINT(-92.196899965 42.318655011),2025-02-25T12:40:58.468704
5613,CASEY'S GENERAL STORE #2624 / MANCHESTER,520570,1413 N FRANKLIN ST,POINT(-91.4574969989999 42.5026620100001),2025-02-25T12:40:58.468704
5614,LIBERTY VIEW WINE AND SPIRITS,52317,595 COUNTRY LN,POINT(-91.62235 41.752253),2025-02-25T12:40:58.468704
5615,CASEY'S GENERAL STORE #2520 / GRIMES,50111,206 E 1ST ST,POINT(-93.79319 41.68804),2025-02-25T12:40:58.468704
5616,CASEY'S GENERAL STORE #2623 / FAIRBANK,50629,103 24TH ST,POINT(-92.0576439 42.6431284),2025-02-25T12:40:58.468704
5617,CASEY'S GENERAL STORE #2513 / NASHUA,506580,100 AMHERST BLVD,POINT(-92.545679 42.953435),2025-02-25T12:40:58.468704
5618,CASEY'S GENERAL STORE #1446 / LISBON,522530,150 E. BUSINESS 30,,2025-02-25T12:40:58.468704
5619,CASEY'S GENERAL STORE #3041 / ELK RUN HEIGHTS,507070,5202 LAFAYETTE RD,POINT(-92.257902 42.469069),2025-02-25T12:40:58.468704
5620,CASEY'S GENERAL STORE #2874 / RICEVILLE,50466,208 W MAIN ST,POINT(-92.55645 43.363838),2025-02-25T12:40:58.468704
5621,SUN MART,528040,2920 WEST LOCUST STREET,POINT(-90.61994 41.53817),2025-02-25T12:40:58.468704
5622,CASEY'S GENERAL STORE #3044 / SHELDON,512010,504 2ND AVE,POINT(-95.854777012 43.185633017),2025-02-25T12:40:58.468704
5623,EASYGO,503120,2723 GRAND AVE,POINT(-93.654115961 41.584714992),2025-02-25T12:40:58.468704
5624,CASEY'S GENERAL STORE #1065 / ASBURY,52002,5505 ASBURY RD,POINT(-90.758554 42.510488),2025-02-25T12:40:58.468704
5625,OASIS / DES MOINES,503130,5120 NE 14TH ST,POINT(-93.60054 41.653137),2025-02-25T12:40:58.468704
5626,CORWITH FARM SERVICE,504300,205 NW ELM ST,POINT(-93.957495007 42.993156986),2025-02-25T12:40:58.468704
5627,CASEY'S GENERAL STORE #2275 / SIOUX CITY,511090,1000 RIVERSIDE BLVD,POINT(-96.46749 42.49697),2025-02-25T12:40:58.468704
5628,SUPER CONVENIENCE STORE,515010,2547 2ND AVE,POINT(-95.88406 41.259793),2025-02-25T12:40:58.468704
5629,THE VILLE,50466,111 W MAIN ST,POINT(-92.555014 43.363838),2025-02-25T12:40:58.468704
5630,CASEY'S GENERAL STORE #3009 / SIOUX CITY,511060,4301 STONE AVE,POINT(-96.351530001 42.479563999),2025-02-25T12:40:58.468704
5631,MARION MARKET & CAFE',523020,5005 10TH AVE,POINT(-91.556346 42.035703),2025-02-25T12:40:58.468704
5632,ONE STOP SHOP,505740,700 W ELM AVE,POINT(-94.679177 42.732603),2025-02-25T12:40:58.468704
5633,HOME TOWN WINE & SPIRITS,525770,1202 A AVE E,POINT(-92.631487 41.296286),2025-02-25T12:40:58.468704
5634,THE SNACK SHACK,50702,4335 TEXAS ST,POINT(-92.306998 42.453042),2025-02-25T12:40:58.468704
5635,"BREW, GAS, COFFEE, SPIRIT, CIGARATTE",510160,404  11TH ST,POINT(-95.785273 42.482218),2025-02-25T12:40:58.468704
5636,BIG DISCOUNT LIQUOR,524020,5427  CENTER POINT RD,,2025-02-25T12:40:58.468704
5637,CATFISH CHARLIE'S,520010,1630 EAST 16TH ST,,2025-02-25T12:40:58.468704
5638,CASEY'S GENERAL STORE #3757 / IDA GROVE,514450,401 E HWY 175,POINT(-95.466467 42.349577),2025-02-25T12:40:58.468704
5639,CASEY'S GENERAL STORE #68 / ALTON,510030,1109 3RD AVE,POINT(-96.009162029 42.98894399),2025-02-25T12:40:58.468704
5640,CASEY'S GENERAL STORE #3371 / NEW HARTFORD,506600,33000 HWY 57,POINT(-92.632903 42.565286),2025-02-25T12:40:58.468704
5641,CASEY'S GENERAL STORE #1729 / ARLINGTON,50604,400 PARRIOTT ST,POINT(-92.875014 42.584014),2025-02-25T12:40:58.468704
5642,WASPY'S TRUCK STOP,500250,2079 HWY 71,POINT(-94.925086 41.705438),2025-02-25T12:40:58.468704
5643,CONOCO / LE GRAND,501420,806 W MAIN ST,POINT(-92.78466 42.00667),2025-02-25T12:40:58.468704
5644,SUPER STOP II / DUBUQUE,52001,700 RHOMBERGE AVE,POINT(-90.663494 42.515732),2025-02-25T12:40:58.468704
5645,PHILLIPS 66 / GRINNELL,501120,1031 WEST ST,POINT(-92.727379 41.745903),2025-02-25T12:40:58.468704
5646,IOWA SMOKE AND LIQUOR,524040,70 KIRKWOOD COURT SW,POINT(-91.655432541 41.921680408),2025-02-25T12:40:58.468704
5647,YESWAY #1169 / STORM LAKE,505880,1101 LAKE AVE,POINT(-95.200761 42.651369),2025-02-25T12:40:58.468704
5648,FAREWAY STORES #189 / AMES,500140,3720 LINCOLN WAY,POINT(-93.66853 42.022819),2025-02-25T12:40:58.468704
5649,THE DEPOT TIFFIN,523400,221 W MARENGO RD,POINT(-91.665702468 41.706714724),2025-02-25T12:40:58.468704
5650,THE DEPOT WILLIAMSBURG,52361,103 HIGHLAND ST,POINT(-92.00734 41.66549),2025-02-25T12:40:58.468704
5651,SUPER QUICK MART / WINDSOR HEIGHTS,50324,7690 HICKMAN RD,POINT(-93.72265 41.61401),2025-02-25T12:40:58.468704
5652,AVENUE G STORE / COUNCIL BLUFFS,515010,1602 AVENUE G,POINT(-95.86789 41.26712),2025-02-25T12:40:58.468704
5653,MIKE'S MARKET AND DELI,52577,1308 A AVE E,POINT(-92.630126 41.296205),2025-02-25T12:40:58.468704
5654,TEQUILA WINE & SPIRITS,522470,215 1ST ST,POINT(-91.714459 41.483411),2025-02-25T12:40:58.468704
5655,ONE STOP SHOP #3 / ALGONA,505110,220 S PHILLIPS ST,POINT(-94.226877 43.06732),2025-02-25T12:40:58.468704
5656,CODY MART GAS & LIQUOR,527530,1220 N CODY RD,POINT(-90.34429 41.611036),2025-02-25T12:40:58.468704
5657,LOUST TOBACCO & LIQUOR / DUBUQUE,52001,408 W LOCUST ST,POINT(-90.673267 42.507796),2025-02-25T12:40:58.468704
5658,CASEY'S GENERAL STORE #3717 / VINTON,52349,1112 W 4TH ST,POINT(-92.03711 42.167846),2025-02-25T12:40:58.468704
5659,CASEY'S GENERAL STORE #3679 / STORM LAKE,505880,207 E MILWAUKEE AVE,POINT(-95.1989059969999 42.6477849820001),2025-02-25T12:40:58.468704
5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,520010,2013 CENTRAL AVE,POINT(-90.67063402 42.511430989),2025-02-25T12:40:58.468704
5661,UPTOWN LIQUOR & TOBACCO / CEDAR RAPIDS,52404,2000 WILEY BLVD SW STE 106,POINT(-91.725777 41.959614),2025-02-25T12:40:58.468704
5662,RIVERSIDE LIQUOR 2 / DAVENPORT,528040,1528 W LOCUST,POINT(-90.59738901 41.53849898),2025-02-25T12:40:58.468704
5663,LAKE VIEW REDEMPTION & LIQUOR STORE,514500,502 5TH ST,POINT(-95.051539 42.307764),2025-02-25T12:40:58.468704
5664,CASEY'S GENERAL STORE #45 / DES MOINES,50317,2890 E BROADWAY AVE,POINT(-93.56141 41.644),2025-02-25T12:40:58.468704
5665,NEW STAR / FORT DODGE,505010,704 AVENUE C,POINT(-94.196625 42.497609),2025-02-25T12:40:58.468704
5666,COSTCO WHOLESALE #1325 / DAVENPORT,528070,2790 E 53RD ST,POINT(-90.533939 41.57483),2025-02-25T12:40:58.468704
5667,STANWOOD FOOD MART LLC,523370,1118 HWY 30,POINT(-91.146702 41.888461),2025-02-25T12:40:58.468704
5668,SUPER QUICK STOP / COUNCIL BLUFFS,51501,2800 TWIN CITY DR STE 10,POINT(-95.889605 41.216413),2025-02-25T12:40:58.468704
5669,GUDDI MART / WATERLOO,507020,306 BYRON AVE,POINT(-92.35313 42.48027),2025-02-25T12:40:58.468704
5670,JONESY'S STOP N SHOP,504690,104 N 1ST ST,POINT(-93.19198 42.985567),2025-02-25T12:40:58.468704
5671,RUSS'S MARKET #30,515340,900 S LOCUST,POINT(-95.74606 41.03813),2025-02-25T12:40:58.468704
5672,K & K FOOD AND GAS / DAVENPORT,528020,2365 ROCKINGHAM RD,POINT(-90.612456 41.514587),2025-02-25T12:40:58.468704
5673,CASEY'S GENERAL STORE #2821 / GLADBROOK,50635,201 8TH ST,POINT(-92.718153006 42.181651002),2025-02-25T12:40:58.468704
5675,10TH HOLE INN & SUITE / GIFT SHOP,504660,402 E MAIN ST STE A,POINT(-92.547848847 43.363907302),2025-02-25T12:40:58.468704
5676,FAMILY PANTRY,50310,4538 LOWER BEAVER RD,POINT(-93.66587 41.63865),2025-02-25T12:40:58.468704
5677,YESWAY STORE #1198 / SWEA CITY,505900,101 4TH AVE W,POINT(-94.307691 43.384941),2025-02-25T12:40:58.468704
5678,SAVE MORE / DAVENPORT,528030,405 E LOCUST ST,POINT(-90.568875 41.538264),2025-02-25T12:40:58.468704
5679,GOPUFF / AMES,50010,615 S DAYTON AVE,POINT(-93.581305 42.016041),2025-02-25T12:40:58.468704
5680,GASLAND N8TH ST / BURLINGTON,526010,1204 N 8TH ST,POINT(-91.105445 40.820249),2025-02-25T12:40:58.468704
5681,QUICK CORNER / HAWARDEN,51023,901 10TH ST,POINT(-96.48202 42.99675),2025-02-25T12:40:58.468704
5682,AMBYSURE INC / CLINTON,527320,1641 S BLUFF BLVD,POINT(-90.224458021 41.833301998),2025-02-25T12:40:58.468704
5683,CASEY'S GENERAL STORE #2697 / ONAWA,51040,706 10TH ST,POINT(-96.097205 42.030357),2025-02-25T12:40:58.468704
5684,FIVE CORNERS LIQUOR & WINE,506130,809 E 18TH ST,POINT(-92.436845 42.5214),2025-02-25T12:40:58.468704
5685,FAREWAY STORES #190 / CEDAR FALLS,506130,4500 S MAIN ST,POINT(-92.445026009 42.497803021),2025-02-25T12:40:58.468704
5686,FLASHMART #101 / WDM,502650,3501 EP TRUE PARKWAY,POINT(-93.752572 41.570151),2025-02-25T12:40:58.468704
5687,CASEY'S GENERAL STORE #3756 / CEDAR RAPIDS,524040,4560 16TH AVE SW,POINT(-91.7300238509999 41.964221374),2025-02-25T12:40:58.468704
5688,DYNO'S #40 / SPENCER,513010,1001 S GRAND AVE,POINT(-95.143701 43.12759),2025-02-25T12:40:58.468704
5689,DYNO'S #41 / ALBERT CITY,505100,5101 230TH ST,POINT(-94.953239 42.777449),2025-02-25T12:40:58.468704
5690,DYNO'S #42 / SAC CITY,505830,210 W MAIN ST,POINT(-94.986598 42.421866),2025-02-25T12:40:58.468704
5691,LOGAN AVE CONVENIENCE STORE / WATERLOO,507030,735 LOGAN AVE,POINT(-92.337744 42.510453),2025-02-25T12:40:58.468704
5692,LOCUST MART / DAVENPORT,528040,11423 160TH ST,POINT(-90.680408 41.538169),2025-02-25T12:40:58.468704
5693,HULL FOOD CENTER / HULL,512390,1023 BLACK FOREST RD.,POINT(-96.132644 43.185778),2025-02-25T12:40:58.468704
5694,FLASHMART #104,500360,1704 S. STORY STREET,POINT(-93.879597 42.037102),2025-02-25T12:40:58.468704
5695,FLASHMART  #105,500360,315 STORY STREET,POINT(-93.879991 42.058784),2025-02-25T12:40:58.468704
5696,CASEY'S #1025 /KALONA,522470,601 EAST AVENUE,POINT(-91.704405989 41.486155),2025-02-25T12:40:58.468704
5697,CASEY'S #3770 - GLENWOOD,515340,601 S LOCUST STREET,POINT(-95.743871022 41.040597),2025-02-25T12:40:58.468704
5698,CASEY'S #3746 / GRIMES,501110,1650 NE BEAVER BROOKE BLVD,POINT(-93.776908998 41.698634988),2025-02-25T12:40:58.468704
5699,FLASHMART #102 /PERRY,50220,1115 IA HWY 141,POINT(-94.10386 41.830334),2025-02-25T12:40:58.468704
5700,FLASHMART #103/PERRY,500200,1219 1ST AVENUE,POINT(-94.106581 41.840342),2025-02-25T12:40:58.468704
5701,THE HUT 23,510400,603 10TH STREET,POINT(-96.097184 42.03192),2025-02-25T12:40:58.468704
5702,WESTSIDE PETRO,522470,103 1ST STREET,POINT(-91.71449 41.482402),2025-02-25T12:40:58.468704
5703,WEST SIDE LIQUOR,507020,919 WEST 5TH STREET,POINT(-92.346161042 42.488349994),2025-02-25T12:40:58.468704
5704,WASHINGTON LIQUOR & TOBACCO OUTLET,523530,304 WEST MADISON STREET,POINT(-91.694639 41.296493),2025-02-25T12:40:58.468704
5705,KEYSTONE LIQUOR AND WINE,522410,517 2ND STREET SUITE #2,POINT(-91.574095 41.671543),2025-02-25T12:40:58.468704
5706,FORT MADISON LIQUOR & TOBACCO OUTLET PLUS,526270,1735 AVE H,POINT(-91.329797 40.63021),2025-02-25T12:40:58.468704
5707,OGDEN MART,50212,302 WEST WALNUT STREET,POINT(-94.031178 42.039076),2025-02-25T12:40:58.468704
5708,BROTHERS MARKET,523610,103 W. WALNUT,POINT(-91.831646 41.881618),2025-02-25T12:40:58.468704
5709,JW LIQUOR,500140,4518 MORTONSEN STREET SUITE #109,,2025-02-25T12:40:58.468704
5710,CASEY'S #3763 -WAVERLY,506770,1032 4TH STREET SW,POINT(-92.476638021 42.715763013),2025-02-25T12:40:58.468704
5711,CASEY'S GENERAL STORE #2864/EVANSDALE,507070,1038 RIVER FOREST ROAD,POINT(-92.298400035 42.463696009),2025-02-25T12:40:58.468704
5712,CASEY'S #2866-WATERLOO,507010,51 E TOWER PARK DRIVE,POINT(-92.35595 42.45642),2025-02-25T12:40:58.468704
5713,BROOKLYN GROCERY LIQUOR LLC,522110,122 EAST FRONT STREET,POINT(-92.444377 41.728699),2025-02-25T12:40:58.468704
5714,YESWAY #1031,525440,830 NORTH 18TH STREET,POINT(-92.86798 40.74103),2025-02-25T12:40:58.468704
5715,RAYSMARKET,50707,3452 LAFAYETTE ROAD,POINT(-92.29173 42.47842),2025-02-25T12:40:58.468704
5716,BIG 10 MART #69,527220,2480 EAST 53RD,POINT(-90.498018028 41.575682988),2025-02-25T12:40:58.468704
